NMS: 33333
CMTS: pl-crw01a-br06
Interfejsy: C1/0/0, C1/0/1, C1/0/2, C1/0/3, C1/0/4, C1/0/5, C1/0/6, C1/0/7, C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C3/0/0, C3/0/1, C3/0/2, C3/0/4, C3/0/5, C3/0/6, C3/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7, C7/0/0, C7/0/1, C7/0/2, C7/0/3, C7/0/4, C7/0/5, C7/0/6, C7/0/7
Data: 27.04.2026, 10:18:06

MAC               IP               Interfejs        Status  dBmV
e882.5ba3.db4d    10.236.159.144   C1/0/4/UB        1       -0.50
ac22.059d.188f    10.219.228.231   C1/0/4/UB        1       !0.00
905c.4445.4cb4    10.236.138.197   C1/0/4/UB        1       0.00
2ca1.7d8a.636b    10.236.130.238   C1/0/4/UB        1       -0.50
5467.5134.27f1    10.219.248.71    C1/0/4/UB        1       -0.50
80f5.03ff.69f8    10.236.138.77    C1/0/4/UB        1       0.00
f834.5a76.0afa    10.236.155.169   C1/0/4/UB        1       0.50
ac22.056c.9fd1    10.236.133.11    C1/0/4/UB        1       -0.50
2ca1.7d7d.448b    10.219.227.19    C1/0/4/UB        1       -0.50
905c.4440.b67c    10.219.227.90    C1/0/4/UB        1       -0.50
acf8.ccc3.9743    10.236.128.93    C1/0/4/UB        1       0.00
3843.7dd2.32e2    10.219.224.171   C1/0/4/UB        1       -0.50
2ca1.7d06.1ff4    10.236.136.70    C1/0/4/UB        1       0.00
ac22.05bd.79b6    10.236.133.117   C1/0/4/UB        1       -0.50
905c.4465.cfc7    10.219.247.102   C1/0/4/UB        1       0.00
b49d.fdc0.dff7    10.219.230.55    C1/0/4/UB        1       0.00
24e4.ce38.2ffa    10.236.131.213   C1/0/4/UB        1       0.00
905c.44ed.dae9    10.219.251.96    C1/0/4/UB        1       -0.50
3843.7d05.70cf    10.236.138.134   C1/0/4/UB        1       0.50
5467.51a9.325b    10.219.236.28    C1/0/4/UB        1       -0.50
a0c5.626c.787c    10.236.131.240   C1/0/4/UB        1       0.00
2ca1.7d85.e723    10.236.129.101   C1/0/4/UB        1       0.00
b0b3.6978.5227    10.236.158.23    C1/0/4/UB        1       0.00
acf8.cc7a.a335    10.236.149.163   C1/0/4/UB        1       0.00
3843.7d50.46da    10.219.235.48    C1/0/4/UB        1       -0.50
446a.b7f7.8d84    10.236.131.93    C1/0/4/UB        1       0.00
acf8.cca3.e033    10.219.246.222   C1/0/4/UB        1       0.00
44aa.f50b.0510    10.219.230.214   C1/0/4/UB        1       0.00
3843.7d7d.cdc1    10.219.226.41    C1/0/4/UB        1       0.50
44aa.f5cf.88f7    10.219.238.57    C1/0/4/UB        1       0.00
3843.7df9.1132    10.236.141.150   C1/0/4/UB        1       -0.50
ac22.05c0.7467    10.219.235.103   C1/0/4/UB        1       -1.00
24e4.ce55.62e3    10.236.143.4     C1/0/4/UB        1       0.00
ac22.0544.2afb    10.236.158.116   C1/0/4/UB        1       !-0.50
5467.51d1.42fe    10.219.244.89    C1/0/4/UB        1       !-1.50
2ca1.7d94.3503    10.219.248.144   C1/0/4/UB        1       0.00
6802.b8e6.c589    10.236.150.188   C1/0/4/UB        1       !-1.50
2ca1.7d98.f01b    10.236.154.183   C1/0/4/UB        1       0.00
ac22.0537.f216    10.236.147.195   C1/0/4/UB        1       0.00
0036.760a.f317    10.236.128.118   C1/0/4/UB        1       -0.50
3843.7d7d.e648    10.236.139.127   C1/0/4/UB        1       -0.50
2cec.f704.a9dc    10.236.143.85    C1/0/4/UB        1       0.00
342c.c4d0.9f4c    10.219.236.57    C1/0/4/U0        0       1594
2ca1.7d7a.2c5b    10.236.158.195   C1/0/4/UB        1       0.50
04e3.1aad.5d00    10.219.244.66    C1/0/4/UB        1       0.00
3843.7dae.425f    10.236.129.88    C1/0/4/UB        1       0.50
2ca1.7d06.fce4    10.236.151.198   C1/0/4/UB        1       -0.50
a0c5.6269.35cc    10.219.230.29    C1/0/4/UB        1       !-1.50
2ca1.7d95.31b3    10.236.139.124   C1/0/4/UB        1       -0.50
2ca1.7d92.e2d3    10.236.158.249   C1/0/4/U1        0       1973
5467.51d1.f80f    10.219.232.66    C1/0/4/UB        1       -1.00
ac22.0508.b775    10.236.144.210   C1/0/4/UB        1       !-3.00
6412.69dc.6829    ---              C1/0/4/U1        0       1554
2ca1.7d96.a14b    10.236.157.108   C1/0/4/U11       0       2105
e882.5b1f.a6ad    10.236.130.108   C1/0/4/U11       0       2107
3843.7df9.67d8    10.219.240.53    C1/0/4/U9        0       1736
ac22.0597.3c2f    10.236.134.213   C1/0/4/UB        1       0.00
2ca1.7d7e.fceb    10.236.151.211   C1/0/4/UB        1       0.50
e882.5ba6.141d    10.236.137.85    C1/0/4/U3        0       1978
905c.44b8.4c54    10.219.250.148   C1/0/4/UB        1       -0.50
28be.9bad.bff0    10.219.248.193   C1/0/4/UB        1       0.00
2ca1.7d89.5863    10.219.244.203   C1/0/4/U11       0       2102
ac22.0537.7467    10.219.237.211   C1/0/4/U9        0       1729
e882.5b18.77ad    10.219.247.19    C1/0/4/UB        1       0.50
2ca1.7d97.6313    10.236.154.130   C1/0/4/U10       0       2118
6412.69dd.292b    10.219.254.142   C1/0/4/U1        0       1547
2ca1.7d7b.5b53    10.236.151.231   C1/0/4/U10       0       2119
ac22.059e.7678    10.236.130.147   C1/0/4/U10       0       1744
e882.5ba1.7c8d    10.236.154.231   C1/0/4/U11       0       2097
7c26.34c8.abfe    10.236.141.52    C1/0/4/U11       0       2107
e457.4008.098f    10.219.242.120   C1/0/4/UB        1       0.00
00d0.37c5.2339    ---              C1/0/4/U11       0       1673
342c.c4bb.d109    10.219.241.114   C1/0/4/UB        1       0.00
2cec.f700.5dc0    10.219.251.135   C1/0/4/UB        1       0.00
347a.6025.8b87    10.219.227.72    C1/0/4/U8        1       0.50
347a.6045.7df6    10.219.244.27    C1/0/4/U8        0       1679
347a.6045.bf0c    10.219.253.74    C1/0/4/U8        0       1678
7085.c6dc.c425    10.219.238.49    C1/0/4/U0        1       -0.50
d825.22c0.88b5    10.219.253.111   C1/0/4/U8        0       1669
347a.6027.5e7f    10.219.253.244   C1/0/4/U5        0       1573
80f5.03eb.5737    10.219.231.6     C1/0/4/U3        0       1547
7076.3023.0fa4    10.219.253.203   C1/0/4/U4        0       1549
602a.d025.7875    10.236.132.190   C1/0/4/U0        0       1918
2476.7d9c.44a4    10.236.154.29    C1/0/4/U1        0       1909
8496.d879.127e    10.219.235.0     C1/0/4/U0        0       1549
602a.d0fb.101a    10.219.239.116   C1/0/4/U8        1       0.00
347a.6047.06c9    10.219.238.199   C1/0/4/U4        1       -0.50
602a.d0e0.15d8    10.219.232.82    C1/0/4/U5        1       0.00
7085.c6ab.7d1c    10.219.238.198   C1/0/4/U10       0       1688
105f.49b3.8761    10.236.128.92    C1/0/4/U0        1       0.00
0005.ca2d.4110    10.245.32.94     C1/0/4/U12       1       1.00
54e2.e054.0015    10.219.253.158   C1/0/4/U0        0       1556
7085.c62f.c06a    10.219.238.94    C1/0/4/U11       1       0.50
0005.ca2a.4ea0    10.245.32.236    C1/0/4/U4        1       0.50
7076.3023.02b7    10.219.252.161   C1/0/4/U13       1       0.00
5c7b.5c44.2dd0    10.219.253.190   C1/0/4/UB        1       -0.50
105f.49b3.8b1e    10.236.141.204   C1/0/4/U4        1       0.50
e882.5b1e.b255    10.219.248.240   C1/0/4/UB        1       -0.50
342c.c4b1.138f    10.219.245.5     C1/0/4/UB        1       -0.50
54e2.e052.ad2a    10.219.238.136   C1/0/4/U10       1       0.00
602a.d0f7.75dc    10.219.243.75    C1/0/4/U0        1       0.00
84e0.583b.e632    10.219.226.198   C1/0/4/U1        1       0.00
54e2.e051.2607    10.219.254.36    C1/0/4/U8        1       0.00
fc8e.7e98.ec76    10.219.250.197   C1/0/4/U1        0       1553
d825.22c0.8879    10.219.241.79    C1/0/4/U9        0       1680
e882.5ba5.608d    10.219.254.118   C1/0/4/UB        1       0.50
54d4.6fe9.4be6    10.219.237.131   C1/0/4/U0        1       -0.50
347a.6047.679b    10.219.240.115   C1/0/4/U9        1       !-3.50
602a.d0de.da09    10.236.141.61    C1/0/4/U10       1       0.00
ac22.053c.c58f    10.219.240.103   C1/0/4/UB        1       -0.50
7076.306e.d4b0    10.219.227.167   C1/0/4/U1        0       1556
5cfa.25a0.0b25    10.219.247.156   C1/0/5/UB        1       0.00
c4eb.42da.8761    10.219.249.31    C1/0/5/UB        1       0.00
b4f2.670d.8641    10.219.255.243   C1/0/5/UB        1       0.00
a0c5.6275.8fdc    10.219.232.60    C1/0/5/UB        1       0.00
cc35.40e3.e62b    10.236.148.28    C1/0/5/UB        1       0.50
905c.4465.d2a6    10.219.236.24    C1/0/5/UB        1       !0.00
a0c5.6277.73b4    10.236.154.47    C1/0/5/UB        1       0.00
ac22.0539.b569    10.219.232.247   C1/0/5/UB        1       !-1.50
5467.51cd.4854    10.219.242.106   C1/0/5/UB        1       -1.00
2c1d.b8a3.19be    10.219.225.153   C1/0/5/UB        1       0.00
04e3.1aac.f0aa    10.219.254.234   C1/0/5/UB        1       0.00
446a.b7fb.f734    10.219.233.247   C1/0/5/UB        1       0.00
cc58.300a.d81a    10.219.247.203   C1/0/5/UB        1       0.00
5c7b.5c24.6815    10.219.252.62    C1/0/5/UB        1       0.50
8cc5.b4ea.96e7    10.219.229.199   C1/0/5/UB        1       0.00
2ca1.7d8c.6e53    10.219.237.220   C1/0/5/UB        1       0.50
647c.3451.5e28    10.236.155.253   C1/0/5/UB        1       -1.00
342c.c4b1.56e5    10.219.236.17    C1/0/5/UB        1       -1.00
2ca1.7d7d.9b5b    10.236.136.180   C1/0/5/UB        1       0.00
b49d.fdb8.5afe    10.236.139.192   C1/0/5/UB        1       0.00
3843.7d84.0631    10.219.237.226   C1/0/5/UB        1       -0.50
2cec.f703.3f00    10.219.234.186   C1/0/5/UB        1       -0.50
a0c5.6266.d594    10.236.133.238   C1/0/5/UB        1       0.00
2c1d.b8a2.4056    10.236.137.113   C1/0/5/UB        1       0.50
ac22.0504.8cfe    10.219.240.189   C1/0/5/UB        1       -0.50
342c.c441.f2b8    10.236.131.252   C1/0/5/U1        0       1356
ac22.0572.be28    10.219.240.165   C1/0/5/UB        1       -0.50
2c1d.b8a3.bb6e    10.236.147.99    C1/0/5/UB        1       -2.50
6802.b8b2.1546    10.219.250.78    C1/0/5/UB        1       -0.50
2ca1.7d89.a183    10.236.128.22    C1/0/5/UB        1       0.50
905c.4463.3696    10.236.157.135   C1/0/5/UB        1       0.50
7c26.34c8.e03e    10.236.129.89    C1/0/5/UB        1       0.00
5cfa.25a0.22da    10.219.248.86    C1/0/5/UB        1       0.00
2ca1.7d77.baf3    10.236.128.159   C1/0/5/UB        1       -0.50
7c26.34c9.ceb6    10.236.153.43    C1/0/5/UB        1       0.00
ac22.05c0.19b6    10.219.239.131   C1/0/5/UB        1       0.50
342c.c4bb.157a    10.236.157.239   C1/0/5/UB        1       -0.50
e882.5b19.2fad    10.236.133.74    C1/0/5/UB        1       0.50
905c.4468.5cf5    10.219.233.108   C1/0/5/UB        1       -0.50
2ca1.7d77.d6a3    10.219.251.146   C1/0/5/UB        1       0.00
a0c5.6272.f564    10.219.226.252   C1/0/5/UB        1       -1.00
342c.c4b1.1569    10.219.225.141   C1/0/5/UB        1       0.50
2ca1.7d7a.0fa3    10.236.136.164   C1/0/5/UB        1       -0.50
acf8.ccc3.8334    10.236.134.152   C1/0/5/UB        1       -0.50
f834.5a00.4a1e    10.219.251.148   C1/0/5/UB        1       0.00
2ca1.7d77.b053    10.236.159.126   C1/0/5/UB        1       0.50
342c.c41d.4f0f    10.219.251.147   C1/0/5/UB        1       0.50
ac22.053a.e892    10.219.229.98    C1/0/5/UB        1       0.00
905c.4494.2f57    10.236.130.70    C1/0/5/UB        1       -0.50
3843.7d55.40c6    10.219.246.235   C1/0/5/UB        1       0.00
ac22.0544.1b53    10.236.144.238   C1/0/5/UB        1       0.50
5c7b.5c43.b030    10.219.227.173   C1/0/5/UB        1       0.00
6802.b8e6.ba58    10.236.144.98    C1/0/5/UB        1       -0.50
8cc5.b4ea.72a5    10.219.233.15    C1/0/5/UB        1       0.00
6412.69bc.c930    10.236.134.235   C1/0/5/UB        1       0.00
2ca1.7d78.d1e3    10.236.130.30    C1/0/5/UB        1       0.50
a0c5.6267.2454    10.236.132.204   C1/0/5/UB        1       1.00
342c.c4ba.5622    10.236.133.60    C1/0/5/UB        1       0.50
342c.c4b2.318b    10.236.141.153   C1/0/5/UB        1       1.00
a0c5.6267.1d7c    10.219.238.112   C1/0/5/UB        1       0.00
3843.7d2c.1ed3    10.219.241.106   C1/0/5/UB        1       -0.50
2ca1.7d83.e0e3    10.236.141.179   C1/0/5/UB        1       0.50
ac22.05c1.7817    10.236.137.28    C1/0/5/UB        1       0.00
206a.9423.eab0    10.245.31.90     C1/0/5/UB        1       0.00
b0b3.6978.a843    10.219.247.36    C1/0/5/UB        1       0.00
342c.c4a4.f68c    10.219.249.150   C1/0/5/UB        1       0.50
5c7b.5c39.c162    10.236.157.250   C1/0/5/UB        1       0.00
d42c.0fd0.6546    10.219.235.192   C1/0/5/UB        1       0.00
0036.766c.9b3e    10.219.229.215   C1/0/5/UB        1       0.50
b4f2.6704.e9c9    10.219.247.230   C1/0/5/UB        1       -0.50
e882.5ba0.be2d    10.219.250.240   C1/0/5/U3        0       1729
2cec.f702.eb3c    10.219.227.53    C1/0/5/UB        1       0.00
e457.40f3.0b72    10.219.231.222   C1/0/5/UB        1       0.00
e882.5ba3.24fd    10.236.157.60    C1/0/5/UB        1       1.00
2ca1.7d78.e7cb    10.236.134.24    C1/0/5/UB        1       1.00
342c.c4ba.b5d1    10.219.229.41    C1/0/5/p         1       !-4.00
e457.4006.0c8e    10.219.248.72    C1/0/5/UB        1       0.00
b4f2.6738.ab18    10.219.243.88    C1/0/5/UB        1       -1.00
3843.7dd1.22d5    10.219.234.72    C1/0/5/UB        1       -0.50
5c7b.5c18.e2b9    10.236.145.178   C1/0/5/UB        1       0.50
7c26.34cb.6c06    10.219.240.229   C1/0/5/UB        1       0.00
342c.c46d.ab53    10.236.149.51    C1/0/5/UB        1       -0.50
2ca1.7d78.e9b3    10.236.154.28    C1/0/5/UB        1       0.00
b49d.fdb8.47a2    10.236.153.38    C1/0/5/UB        1       0.00
2cec.f714.4318    10.219.224.65    C1/0/5/UB        1       0.00
2cec.f713.6de8    10.219.235.216   C1/0/5/UB        1       0.00
2ca1.7d90.841b    10.219.233.185   C1/0/5/UB        1       0.50
3843.7dfd.40a9    10.236.150.198   C1/0/5/UB        1       0.50
342c.c46f.137d    10.219.248.89    C1/0/5/U3        0       1359
6802.b880.f4a8    10.219.250.25    C1/0/5/UB        1       0.00
44aa.f5d1.0f87    10.219.229.91    C1/0/5/UB        1       1.00
44aa.f50a.b8e8    10.236.130.27    C1/0/5/UB        1       -0.50
6802.b8e7.1c38    10.219.242.221   C1/0/5/UB        1       !-3.50
ac22.0546.4a6d    10.219.244.73    C1/0/5/UB        1       0.50
ac22.05bf.6ed1    10.219.240.239   C1/0/5/UB        1       0.00
2ca1.7d8b.c413    10.236.133.115   C1/0/5/UB        1       0.50
e882.5b1c.5db5    10.236.147.174   C1/0/5/UB        1       0.00
2ca1.7d9a.5473    10.236.137.231   C1/0/5/UB        1       0.00
e882.5b18.ea6d    10.236.149.124   C1/0/5/UB        1       -1.00
5467.51f1.3586    10.219.233.150   C1/0/5/UB        1       0.00
acf8.cc7a.79a0    10.236.159.170   C1/0/5/UB        1       0.00
ac22.0507.9181    10.236.152.88    C1/0/5/UB        1       0.50
ac22.0533.a4f5    10.236.140.246   C1/0/5/UB        1       1.00
5c7b.5c19.84e9    10.236.131.119   C1/0/5/UB        1       0.00
2cec.f703.b370    10.236.140.31    C1/0/5/UB        1       0.00
342c.c4bc.51dc    10.236.145.50    C1/0/5/UB        1       -0.50
342c.c4ce.f663    10.236.135.159   C1/0/5/UB        1       !-1.00
2ca1.7d8d.724b    10.236.142.210   C1/0/5/UB        1       0.00
3843.7d0b.d4ce    10.219.232.201   C1/0/5/UB        1       0.00
ac22.05f6.3782    10.219.240.163   C1/0/5/UB        1       0.00
342c.c47b.9be4    10.236.151.33    C1/0/5/UB        1       0.00
342c.c4b1.1821    10.219.243.115   C1/0/5/UB        1       0.00
7c26.34c8.b016    10.236.142.179   C1/0/5/UB        1       -0.50
e882.5b86.ede2    10.236.143.2     C1/0/5/UB        1       -1.00
5c7b.5c47.4ba0    10.236.132.171   C1/0/5/UB        1       0.00
2c1d.b8a1.8f9e    10.236.138.160   C1/0/5/UB        1       0.50
a0c5.626f.cf94    10.236.136.95    C1/0/5/UB        1       0.00
206a.9423.74d0    10.236.156.86    C1/0/5/UB        1       0.00
a86a.bbcc.805f    10.236.156.92    C1/0/5/UB        1       0.00
5c7b.5c17.c4b1    10.236.143.230   C1/0/5/UB        1       0.50
e882.5b89.6d1a    10.236.151.104   C1/0/5/UB        1       -0.50
5cfa.25a0.488f    10.236.147.201   C1/0/5/UB        1       0.00
3843.7da1.a5b4    10.219.239.219   C1/0/5/UB        1       0.00
2ca1.7d07.0544    10.236.149.62    C1/0/5/UB        1       -1.00
905c.44e7.75c4    10.236.158.141   C1/0/5/UB        1       -0.50
5467.518b.c786    10.236.130.204   C1/0/5/UB        1       -0.50
b4f2.670d.9c88    10.219.226.240   C1/0/5/UB        1       0.50
a0c5.626a.e9ec    10.236.128.210   C1/0/5/UB        1       0.00
3843.7df9.5a19    10.236.149.191   C1/0/5/UB        1       -0.50
24e4.cea6.6f10    10.236.151.197   C1/0/5/UB        1       0.00
a86a.bbcc.8659    10.219.239.134   C1/0/5/UB        1       0.50
80f5.03a5.7077    10.219.235.6     C1/0/5/UB        1       0.50
6802.b87b.75c3    10.219.252.18    C1/0/5/UB        1       1.00
acf8.ccc3.b282    10.219.227.139   C1/0/5/UB        1       0.00
5c7b.5c18.d46d    10.219.231.166   C1/0/5/UB        1       0.00
d42c.0fd0.1b26    10.236.144.19    C1/0/5/p         1       !-1.50
20b8.2b13.fc31    10.236.148.115   C1/0/5/UB        1       0.00
2cec.f704.5da4    10.236.147.232   C1/0/5/UB        1       0.00
2ca1.7d7a.e49b    10.236.143.191   C1/0/5/UB        1       -0.50
b4f2.671b.25b0    10.219.241.107   C1/0/5/UB        1       -1.00
7c26.34ca.1ab6    10.236.133.181   C1/0/5/UB        1       0.00
04e3.1aad.49dc    10.219.247.149   C1/0/5/UB        1       0.50
5c7b.5c1a.00d9    10.236.147.35    C1/0/5/UB        1       0.00
a0c5.6276.db34    10.236.133.65    C1/0/5/UB        1       0.00
1834.afa4.9663    10.236.158.80    C1/0/5/UB        1       0.00
2ca1.7d85.70fb    10.236.156.214   C1/0/5/UB        1       0.50
1834.afa4.3dd2    10.236.158.89    C1/0/5/UB        1       0.00
7c26.34cb.b906    10.236.128.88    C1/0/5/UB        1       0.50
f834.5a76.2040    10.236.132.71    C1/0/5/UB        1       0.00
acf8.cc81.c89f    10.236.139.196   C1/0/5/UB        1       0.00
b0b3.6978.afff    10.219.243.33    C1/0/5/UB        1       0.00
c4eb.394f.5dbc    10.236.143.111   C1/0/5/UB        1       0.00
5c7b.5c1a.1195    10.219.245.108   C1/0/5/UB        1       0.00
342c.c499.8726    10.219.224.99    C1/0/5/UB        1       -1.00
2cec.f704.ccd4    10.219.242.186   C1/0/5/UB        1       0.00
2ca1.7d8a.9d73    10.219.231.101   C1/0/5/UB        1       0.50
b0b3.6979.6243    10.236.140.244   C1/0/5/UB        1       0.00
2ca1.7d8b.7d03    10.236.158.145   C1/0/5/UB        1       0.50
5c7b.5c45.5844    10.219.243.135   C1/0/5/UB        1       0.00
f834.5a76.2f4a    10.236.128.183   C1/0/5/UB        1       0.00
a0c5.6276.6d1c    10.236.136.136   C1/0/5/UB        1       0.00
a0c5.6271.1a1c    10.236.151.205   C1/0/5/UB        1       0.00
e882.5b1d.debd    10.236.131.185   C1/0/5/UB        1       0.00
2cec.f705.4e70    10.236.153.92    C1/0/5/UB        1       0.00
f834.5a76.347a    10.236.156.206   C1/0/5/UB        1       0.00
6802.b804.7361    10.236.158.200   C1/0/5/UB        1       0.50
647c.344c.6a4e    10.236.144.255   C1/0/5/UB        1       -0.50
a0c5.626b.031c    10.236.143.138   C1/0/5/UB        1       -1.00
8cc5.b4ea.a20c    10.219.254.66    C1/0/5/UB        1       0.00
6412.69ea.59d9    10.236.134.230   C1/0/5/UB        1       0.00
905c.44ea.d069    10.236.146.33    C1/0/5/UB        1       0.00
b49d.fdb7.d3c2    10.219.243.123   C1/0/5/UB        1       0.00
fc6f.b708.d681    10.219.228.188   C1/0/5/U0        0       1287
5c7b.5cc0.e769    10.236.149.197   C1/0/5/UB        1       0.00
7085.c630.4d91    10.219.247.79    C1/0/5/U4        0       1312
b0f5.3075.b82c    10.219.239.168   C1/0/5/UB        1       0.00
446a.b7f8.e084    10.219.249.156   C1/0/5/UB        1       -1.00
347a.6027.b4f2    10.219.237.247   C1/0/5/U4        1       !-2.50
7076.306e.8764    10.219.239.129   C1/0/5/U4        1       0.00
7076.3022.9abc    10.219.247.51    C1/0/5/U4        1       0.00
80f5.0399.bd32    10.219.250.192   C1/0/5/U4        0       1310
38c8.5c82.8d54    10.219.245.252   C1/0/5/U4        1       -0.50
ac22.0571.68f1    10.219.254.53    C1/0/5/UB        1       0.50
602a.d0e8.588a    10.219.224.49    C1/0/5/U4        1       0.00
105f.49b3.93d6    10.219.235.175   C1/0/5/U0        1       0.50
2cec.f714.b44c    10.219.254.54    C1/0/5/UB        1       0.00
20b8.2b13.5cab    10.219.248.25    C1/0/6/UB        1       0.00
8cc5.b4ea.963c    10.219.228.67    C1/0/6/UB        1       0.00
3843.7dd0.c23f    10.219.246.240   C1/0/6/UB        1       -0.50
e882.5b1f.7295    10.236.129.121   C1/0/6/UB        1       0.00
cc58.300a.f953    10.236.140.152   C1/0/6/UB        1       0.00
5c7b.5ce5.1914    10.236.129.193   C1/0/6/UB        1       0.00
c4eb.3950.79ac    10.236.132.252   C1/0/6/UB        1       0.00
342c.c401.10b8    10.219.230.243   C1/0/6/UB        1       !-1.00
2ca1.7d97.725b    10.236.136.129   C1/0/6/UB        1       0.00
2ca1.7d81.ea2b    10.219.237.93    C1/0/6/UB        1       -0.50
905c.4487.ea69    10.236.143.200   C1/0/6/UB        1       0.50
6802.b880.e4b8    10.219.232.170   C1/0/6/p         1       !-0.50
e882.5b1f.3b1d    10.236.139.122   C1/0/6/UB        1       -1.00
2ca1.7d92.0bb3    10.236.144.46    C1/0/6/UB        1       0.50
342c.c47b.95e4    10.219.236.203   C1/0/6/UB        1       -0.50
a86a.bbcc.7033    10.219.234.95    C1/0/6/UB        1       0.00
44aa.f50b.bc68    10.236.129.160   C1/0/6/UB        1       1.00
e882.5b20.0e15    10.236.149.200   C1/0/6/UB        1       !-0.50
342c.c4ba.7641    10.219.224.28    C1/0/6/UB        1       0.50
7c26.34cc.ef5e    10.236.132.210   C1/0/6/UB        1       -1.00
cc58.300b.2004    10.219.247.146   C1/0/6/UB        1       0.00
6802.b880.f4f3    10.236.129.156   C1/0/6/UB        1       1.00
f879.0aff.327b    10.236.143.180   C1/0/6/UB        1       0.00
acf8.ccad.f9f6    10.236.139.125   C1/0/6/UB        1       0.00
342c.c4bc.43d8    10.236.156.132   C1/0/6/UB        1       -0.50
ac22.0508.3d65    10.219.249.3     C1/0/6/UB        1       0.50
0036.76b4.562c    10.236.146.151   C1/0/6/UB        1       -0.50
342c.c4e3.6bc1    10.219.243.185   C1/0/6/UB        1       0.50
6802.b804.241d    10.219.250.82    C1/0/6/UB        1       !-1.50
b4f2.6723.6349    10.219.247.92    C1/0/6/UB        1       0.00
c4eb.3950.0ede    10.219.248.187   C1/0/6/UB        1       0.00
a0c5.626d.c09c    10.236.150.251   C1/0/6/UB        1       0.00
905c.448f.4b9a    10.219.250.108   C1/0/6/UB        1       !-3.00
ac22.053a.1b03    10.236.155.65    C1/0/6/UB        1       0.00
342c.c498.8f97    10.236.142.225   C1/0/6/UB        1       -1.00
2ca1.7d92.05d3    10.219.249.33    C1/0/6/UB        1       0.00
6802.b8e7.13da    10.236.159.72    C1/0/6/UB        1       -0.50
44aa.f56c.67de    10.219.248.245   C1/0/6/UB        1       0.00
a84e.3fa0.9fb0    10.219.250.158   C1/0/6/UB        1       !-2.50
ac22.05c0.81a2    10.219.242.64    C1/0/6/UB        1       0.00
342c.c496.bb10    10.219.225.122   C1/0/6/UB        1       0.00
2ca1.7d9a.78f3    10.236.140.49    C1/0/6/UB        1       0.00
5467.51d1.26ab    10.236.140.232   C1/0/6/UB        1       0.00
6412.69e9.e741    10.236.145.87    C1/0/6/UB        1       0.50
3843.7d80.e090    10.236.141.31    C1/0/6/UB        1       -0.50
44aa.f56d.ba7e    10.236.136.235   C1/0/6/UB        1       0.00
8cc5.b4ea.701a    10.219.232.80    C1/0/6/UB        1       0.00
647c.340e.c68f    10.219.246.46    C1/0/6/UB        1       !-1.00
0036.760c.bfb7    10.236.154.39    C1/0/6/UB        1       -0.50
3843.7da1.cdb0    10.236.153.75    C1/0/6/UB        1       1.00
ac22.05b9.d0ae    10.219.246.24    C1/0/6/UB        1       !-2.00
2cec.f705.de4c    10.236.159.228   C1/0/6/UB        1       0.00
2c1d.b8a3.ed96    10.236.141.147   C1/0/6/U11       0       1802
acf8.cc7d.c29f    10.219.231.187   C1/0/6/UB        1       0.50
342c.c480.2463    10.219.251.179   C1/0/6/UB        1       -0.50
f834.5a76.0c30    10.236.144.25    C1/0/6/UB        1       0.00
6412.69bb.c3a8    10.236.147.191   C1/0/6/UB        1       0.00
1834.afd7.5b8f    10.236.133.158   C1/0/6/UB        1       0.00
ac22.05f4.e2f3    10.236.137.97    C1/0/6/UB        1       0.00
342c.c4bb.d47e    10.236.141.120   C1/0/6/UB        1       0.50
5c7b.5c37.52be    10.219.239.190   C1/0/6/UB        1       0.00
905c.44ee.4a82    10.219.234.238   C1/0/6/UB        1       0.00
5c7b.5cc0.eb65    10.236.143.12    C1/0/6/UB        1       0.00
6412.69bc.88e8    10.219.246.153   C1/0/6/UB        1       -0.50
342c.c4a4.a6fa    10.219.234.12    C1/0/6/UB        1       -0.50
3843.7dd1.b53c    10.236.144.223   C1/0/6/UB        1       -0.50
2c1d.b8a3.6e26    10.236.148.14    C1/0/6/UB        1       0.50
2ca1.7d80.480b    10.236.128.203   C1/0/6/UB        1       0.00
ac22.0539.7282    10.236.155.250   C1/0/6/UB        1       0.00
342c.c4bb.cda9    10.219.246.202   C1/0/6/UB        1       0.00
342c.c499.be70    10.219.228.110   C1/0/6/UB        1       0.50
2ca1.7d84.31e3    10.236.149.183   C1/0/6/UB        1       0.50
5c7b.5c36.9ab6    10.236.133.183   C1/0/6/UB        1       0.50
342c.c4bb.5f45    10.219.238.85    C1/0/6/UB        1       !-2.50
2c1d.b8a2.b9d6    10.219.243.214   C1/0/6/UB        1       0.00
2ca1.7d8e.6ddb    10.236.145.102   C1/0/6/UB        1       0.00
ac20.2e83.d030    10.245.31.107    C1/0/6/UB        1       -0.50
f834.5a76.319e    10.236.134.35    C1/0/6/UB        1       0.00
ac22.050d.5785    10.219.228.169   C1/0/6/UB        1       -0.50
3843.7da1.bc4f    10.219.235.217   C1/0/6/UB        1       0.50
342c.c427.908a    10.219.228.227   C1/0/6/UB        1       0.00
44aa.f5cf.da47    10.236.153.46    C1/0/6/UB        1       0.00
5c7b.5c21.18e9    10.236.132.220   C1/0/6/UB        1       0.00
