NMS: 1235321
CMTS: pl-gdn04a-br03
Interfejsy: C2/0/0, C2/0/1, C2/0/2, C2/0/3, C2/0/4, C2/0/5, C2/0/6, C2/0/7, C3/0/0, C3/0/1, C3/0/2, C3/0/3, C3/0/4, C3/0/5, C3/0/6, C3/0/7, C1/0/0, C1/0/1, C1/0/2, C1/0/3, C1/0/4, C1/0/5, C1/0/6, C1/0/7, C6/0/0, C6/0/1, C6/0/2, C6/0/3, C6/0/4, C6/0/5, C6/0/6, C6/0/7, C7/0/2, C7/0/3, C7/0/4, C7/0/5, C7/0/6, C7/0/7, C8/0/0, C8/0/1, C8/0/2, C8/0/3, C8/0/4, C8/0/5, C8/0/6, C8/0/7, C9/0/0, C9/0/1, C9/0/2, C9/0/3, C9/0/4, C9/0/5, C9/0/6, C9/0/7
Data: 23.04.2026, 16:10:43

MAC               IP               Interfejs        Status  dBmV
e457.40bc.bb18    10.155.199.231   C1/0/5/UB        1       0.00
905c.4439.9250    10.155.196.61    C1/0/5/UB        1       -1.00
3843.7d9f.ab92    10.155.222.80    C1/0/5/UB        1       -1.00
3843.7df9.23ad    10.233.23.249    C1/0/5/UB        1       -2.00
905c.44be.b743    10.233.11.25     C1/0/5/UB        1       0.00
ac22.05b9.53ec    10.233.10.214    C1/0/5/UB        1       0.50
3843.7d56.b346    10.233.26.207    C1/0/5/UB        1       -1.00
6802.b8cd.dcdc    10.233.17.113    C1/0/5/UB        1       0.00
ac22.0507.2872    10.155.205.153   C1/0/5/UB        1       -0.50
206a.9423.9760    10.245.43.137    C1/0/5/UB        1       0.00
2ca1.7d08.10d4    10.233.3.214     C1/0/5/UB        1       0.00
b0b3.6978.839b    10.155.201.225   C1/0/5/UB        1       0.00
2cec.f701.0c80    10.233.23.180    C1/0/5/UB        1       0.00
ac22.0546.67ce    10.233.5.16      C1/0/5/UB        1       0.00
1834.afd7.a4bb    10.233.4.252     C1/0/5/UB        1       0.00
c4eb.3950.63a2    10.233.10.224    C1/0/5/UB        1       0.00
ac22.05b8.e55b    10.155.204.45    C1/0/5/UB        1       -0.50
a0c5.6273.0074    10.233.23.17     C1/0/5/p         1       -2.50
04e3.1aac.f191    10.155.193.249   C1/0/5/UB        1       0.00
4432.c821.3cc8    10.155.204.217   C1/0/5/UB        1       -0.50
3843.7dce.6d2a    10.233.23.4      C1/0/5/UB        1       0.50
2ca1.7d8c.c393    10.233.0.164     C1/0/5/UB        1       0.50
4405.3f90.b22a    10.155.207.167   C1/0/5/UB        1       0.00
04e3.1aac.f813    10.155.208.37    C1/0/5/UB        1       0.00
342c.c4b1.267f    10.233.1.170     C1/0/5/UB        1       0.50
ac22.0539.154f    10.155.204.200   C1/0/5/UB        1       -0.50
6802.b881.58d1    10.178.38.52     C1/0/5/UB        1       0.00
b49d.fdc0.a727    10.233.24.104    C1/0/5/UB        1       0.00
342c.c4bc.2c53    10.155.201.79    C1/0/5/UB        1       -2.00
f834.5a75.fd40    10.155.211.63    C1/0/5/UB        1       0.00
2ca1.7d9b.39cb    10.155.212.213   C1/0/5/U3        0       -0.50
2cec.f701.b3c0    10.155.193.152   C1/0/5/UB        1       0.00
2ca1.7d8f.6633    10.233.2.134     C1/0/5/UB        1       -0.50
5467.51af.77b8    10.155.222.71    C1/0/5/UB        1       0.50
5c7b.5c25.77a1    10.233.24.78     C1/0/5/UB        1       0.00
ac22.0572.f002    10.155.212.55    C1/0/5/UB        1       0.50
2c1d.b8d5.3121    10.233.31.198    C1/0/5/U11       0       0.00
e882.5b1c.0f45    10.233.3.140     C1/0/5/UB        1       -0.50
2cec.f703.6e64    10.155.203.238   C1/0/5/UB        1       0.00
5c7b.5c17.e7fd    10.233.1.166     C1/0/5/UB        1       0.00
acf8.cca3.9e02    10.233.26.178    C1/0/5/UB        1       0.00
5467.51ae.0ca3    10.233.5.175     C1/0/5/UB        1       1.00
5c7b.5c25.2665    10.233.20.169    C1/0/5/UB        1       0.00
3843.7dad.3c5a    10.233.29.122    C1/0/5/UB        1       -0.50
446a.b7da.efbb    10.233.0.235     C1/0/5/UB        1       -0.50
a0c5.6271.6f3c    10.233.22.219    C1/0/5/UB        1       1.00
e457.400c.68cc    10.155.192.198   C1/0/5/UB        1       0.00
7c26.34c8.651e    10.233.6.42      C1/0/5/UB        1       0.50
2c1d.b8a6.1576    10.233.24.97     C1/0/5/UB        1       0.00
ac22.050d.36ca    10.155.203.197   C1/0/5/UB        1       0.50
ac22.0512.d073    10.233.26.64     C1/0/5/UB        1       0.00
7c26.34cb.2426    10.233.24.43     C1/0/5/UB        1       1.00
44aa.f50d.7460    10.155.203.79    C1/0/5/UB        1       0.50
44aa.f5d0.5897    10.155.217.37    C1/0/5/U9        0       0.00
342c.c427.baa5    10.233.20.136    C1/0/5/UB        1       0.50
7c26.34c8.bcce    10.155.194.85    C1/0/5/UB        1       0.00
5c7b.5c46.4a78    10.233.26.140    C1/0/5/UB        1       -0.50
5467.518a.6652    10.155.215.111   C1/0/5/UB        1       -0.50
24e4.cea6.596f    10.233.21.184    C1/0/5/UB        1       0.00
2c1d.b8a5.546e    10.155.206.165   C1/0/5/UB        1       -0.50
2ca1.7d94.2223    10.178.49.96     C1/0/5/U9        0       0.00
2ca1.7d9a.5cb3    10.233.21.166    C1/0/5/UB        1       -0.50
2ca1.7d02.2b8c    10.233.11.208    C1/0/5/UB        1       1.00
a0c5.6270.6834    10.155.201.171   C1/0/5/UB        1       1.00
4405.3f90.e11d    10.233.7.174     C1/0/5/UB        1       0.00
2ca1.7d8b.b9c3    10.233.6.145     C1/0/5/UB        1       -0.50
5c7b.5c38.d4e6    10.233.18.111    C1/0/5/UB        1       0.00
9839.1030.c46e    10.233.11.69     C1/0/5/UB        1       0.00
c4eb.42da.d9f5    10.233.8.101     C1/0/5/UB        1       0.00
80f5.0399.9ba8    10.178.45.133    C1/0/5/U4        1       -0.50
b49d.fdc1.54c7    10.233.17.40     C1/0/5/UB        1       0.00
5c7b.5c25.86dd    10.233.28.250    C1/0/5/UB        1       0.00
5c7b.5c47.1444    10.233.10.154    C1/0/5/UB        1       -0.50
6802.b804.6446    10.233.21.5      C1/0/5/UB        1       0.00
d825.22c0.bca5    ---              C1/0/5/U3        0       -11.00
00d0.3754.1673    ---              C1/0/5/U8        0       0.00
ac22.0572.c9dd    ---              C1/0/5/U1        0       0.00
2c1d.b8a7.33b6    10.233.9.175     C1/0/5/U11       0       0.00
2ca1.7d91.bd7b    ---              C1/0/5/U12       0       0.00
ac22.059f.d206    10.233.31.161    C1/0/5/UB        1       -0.50
a0c5.626e.eaa4    10.233.18.19     C1/0/5/UB        1       0.00
3843.7d5b.c9dc    10.155.201.245   C1/0/5/UB        1       0.00
80f5.03ea.9f38    10.178.46.221    C1/0/5/U4        0       0.00
3843.7d57.51cb    10.155.216.202   C1/0/5/U2        0       0.00
b49d.fdb7.83ee    10.155.195.148   C1/0/5/UB        1       0.00
2ca1.7d08.29c4    10.233.3.155     C1/0/5/UB        1       1.00
2ca1.7d7b.c7a3    10.233.26.153    C1/0/5/U8        0       0.00
e457.40fb.016f    10.233.31.189    C1/0/5/UB        1       0.00
e882.5b1d.af25    10.155.194.94    C1/0/5/UB        1       0.00
ac22.0510.74ef    10.178.48.254    C1/0/5/UB        1       0.00
6412.69bd.0130    10.155.195.180   C1/0/5/UB        1       -0.50
7c26.34c9.6a0e    10.233.10.66     C1/0/5/UB        1       1.00
905c.44bf.ffa2    10.155.208.74    C1/0/5/UB        1       -1.00
7076.306e.d37b    10.178.36.102    C1/0/5/U4        0       0.00
6412.69dc.b61a    ---              C1/0/5/U1        0       0.00
7085.c630.da1c    10.178.43.244    C1/0/5/U4        1       0.00
2ca1.7d81.7e13    10.233.13.30     C1/0/5/U2        0       0.00
e882.5ba3.2a3d    10.233.6.68      C1/0/5/UB        1       1.00
a0c5.6275.5f14    10.233.13.112    C1/0/5/U1        0       0.00
8496.d877.facd    ---              C1/0/5/U10       0       -8.00
342c.c41f.b186    10.178.32.66     C1/0/5/UB        1       0.00
80f5.03ea.1b7a    10.155.198.13    C1/0/5/U1        0       0.00
a0c5.6273.09fc    10.155.206.23    C1/0/5/U3        0       0.00
3843.7d7e.2302    10.233.19.115    C1/0/5/U3        0       0.00
a0c5.624d.0a8d    10.178.41.124    C1/0/5/U4        1       0.00
347a.6090.4f93    10.178.36.160    C1/0/5/U4        1       0.00
fc8e.7e20.b835    10.155.198.212   C1/0/5/U12       1       0.00
606c.63f3.0852    10.233.29.246    C1/0/5/U2        0       0.00
602a.d025.ec55    10.155.218.45    C1/0/5/U12       1       1.00
fc8e.7e95.76a7    10.178.46.13     C1/0/5/U2        0       0.00
647c.344e.e61b    10.155.196.117   C1/0/5/U0        0       0.00
ac22.05bf.5506    10.233.1.230     C1/0/5/U9        0       0.00
d825.22c0.62f6    10.155.204.37    C1/0/5/U4        0       0.00
7085.c6de.5d03    10.178.48.233    C1/0/5/U8        0       0.00
fc8e.7efc.cb0a    10.233.1.77      C1/0/5/U8        0       0.00
7076.306d.bdef    10.178.47.34     C1/0/5/U3        1       -3.50
7076.306d.f07d    10.178.46.238    C1/0/5/U0        1       0.50
fc8e.7e65.74ea    10.178.33.72     C1/0/5/U8        1       -0.50
fc8e.7e9a.febf    10.155.208.141   C1/0/5/U11       1       -4.00
602a.d02d.7294    10.178.46.130    C1/0/5/U8        1       -0.50
d825.22c0.3bf9    10.155.202.88    C1/0/5/U4        0       0.00
7076.306e.9784    10.178.41.142    C1/0/5/U4        1       0.50
6412.69dc.a1ef    10.155.221.220   C1/0/5/U4        1       0.50
342c.c4e3.2d72    10.233.23.186    C1/0/6/UB        1       -1.00
ac22.056a.3085    10.155.198.32    C1/0/6/UB        1       -0.50
9839.1047.40f7    10.233.4.27      C1/0/6/UB        1       0.00
24e4.cea6.7297    10.233.29.218    C1/0/6/UB        1       0.00
2c1d.b8a1.785e    10.233.27.137    C1/0/6/UB        1       0.00
2ca1.7d81.136b    10.233.13.243    C1/0/6/UB        1       -0.50
0895.2ada.37b3    10.233.13.217    C1/0/6/UB        1       -0.50
2ca1.7d95.0113    10.155.217.235   C1/0/6/UB        1       -0.50
446a.b7f7.9c4c    10.233.27.109    C1/0/6/UB        1       0.00
2ca1.7d8a.16fb    10.233.15.119    C1/0/6/UB        1       -0.50
9839.1047.b446    10.233.19.72     C1/0/6/UB        1       -0.50
2ca1.7d7a.fed3    10.233.27.118    C1/0/6/UB        1       -1.00
e882.5b88.6652    10.233.21.60     C1/0/6/UB        1       -0.50
a0c5.626a.ea34    10.233.7.29      C1/0/6/UB        1       0.00
44aa.f5d0.7ee7    10.233.6.54      C1/0/6/UB        1       -0.50
8cc5.b4ea.9ac2    10.155.220.238   C1/0/6/UB        1       0.00
5c7b.5cc0.f285    10.233.18.170    C1/0/6/UB        1       0.00
2ca1.7d80.f763    10.233.6.9       C1/0/6/UB        1       0.50
e882.5b1f.d065    10.233.3.139     C1/0/6/UB        1       -0.50
2ca1.7d78.6c7b    10.233.24.177    C1/0/6/UB        1       -0.50
e882.5ba3.9dad    10.233.11.175    C1/0/6/UB        1       0.00
5c7b.5c39.ad52    10.233.8.120     C1/0/6/UB        1       0.00
2ca1.7d81.af9b    10.233.13.144    C1/0/6/UB        1       0.50
2ca1.7d79.6f2b    10.233.30.108    C1/0/6/UB        1       0.00
2ca1.7d04.91e4    10.233.14.222    C1/0/6/UB        1       -0.50
6412.69bd.0a00    10.233.29.214    C1/0/6/UB        1       0.50
647c.349a.9ea8    10.155.207.80    C1/0/6/UB        1       0.00
647c.3446.7c01    10.233.30.146    C1/0/6/UB        1       -0.50
6802.b8cd.e0b4    10.155.193.124   C1/0/6/UB        1       -2.00
e457.40f3.30ac    10.233.7.24      C1/0/6/UB        1       0.00
e457.40a2.e3e4    10.233.13.65     C1/0/6/UB        1       0.00
acf8.ccac.5c59    10.233.27.87     C1/0/6/UB        1       0.00
3843.7d59.1eb7    10.233.9.101     C1/0/6/UB        1       0.00
b4f2.671b.125a    10.233.7.140     C1/0/6/UB        1       0.50
3843.7d0a.ba56    10.233.15.177    C1/0/6/UB        1       0.00
905c.443e.068f    10.155.197.9     C1/0/6/UB        1       0.00
b4f2.6706.90a0    10.233.14.67     C1/0/6/UB        1       -0.50
3843.7d2a.9a05    10.155.192.165   C1/0/6/UB        1       -0.50
ac22.05b8.8af5    10.233.9.85      C1/0/6/UB        1       -0.50
342c.c404.2d65    10.233.10.34     C1/0/6/UB        1       1.00
342c.c4b2.2990    10.233.4.178     C1/0/6/UB        1       0.00
ac22.0597.0350    10.155.202.162   C1/0/6/UB        1       0.00
6802.b8cd.c49d    10.155.203.212   C1/0/6/UB        1       0.00
905c.44be.46e1    10.233.7.201     C1/0/6/UB        1       0.50
5467.5132.a61d    10.233.0.196     C1/0/6/UB        1       0.00
342c.c4bc.6496    10.155.201.11    C1/0/6/UB        1       -0.50
342c.c4e3.6225    10.155.202.186   C1/0/6/UB        1       0.00
342c.c425.2acb    10.233.1.79      C1/0/6/UB        1       -0.50
905c.4466.4011    10.233.28.210    C1/0/6/UB        1       0.00
ac22.056d.71fb    10.155.202.12    C1/0/6/UB        1       -0.50
6802.b87b.63ff    10.155.203.240   C1/0/6/UB        1       -1.50
342c.c4bb.4a1b    10.155.194.116   C1/0/6/UB        1       0.00
ac22.0571.33d5    10.155.216.155   C1/0/6/UB        1       -0.50
3843.7db4.8669    10.233.31.211    C1/0/6/UB        1       0.50
e457.40fb.7a64    10.233.30.109    C1/0/6/UB        1       0.00
b0c2.87dd.d573    10.155.204.211   C1/0/6/UB        1       -0.50
a0c5.626d.da64    10.233.27.173    C1/0/6/UB        1       -0.50
a0c5.626a.28e4    10.233.28.186    C1/0/6/UB        1       0.50
2cec.f700.8598    10.155.216.238   C1/0/6/UB        1       0.00
2ca1.7d92.b8fb    10.233.4.253     C1/0/6/UB        1       0.00
2ca1.7d80.c07b    10.233.17.241    C1/0/6/UB        1       0.00
ac22.0544.1b83    10.233.15.86     C1/0/6/UB        1       -0.50
44aa.f50c.d6d0    10.233.0.244     C1/0/6/UB        1       0.50
606c.63fa.94c4    10.155.199.205   C1/0/6/UB        1       0.00
e457.40f3.1d83    10.155.200.92    C1/0/6/UB        1       0.00
c4eb.42da.f6f8    10.155.206.210   C1/0/6/UB        1       0.00
20b8.2b13.bef8    10.155.195.217   C1/0/6/UB        1       0.00
b4f2.6723.19ba    10.233.11.130    C1/0/6/UB        1       -0.50
905c.44b9.b184    10.233.13.14     C1/0/6/UB        1       0.00
e457.40bd.5901    10.233.11.2      C1/0/6/UB        1       0.00
2ca1.7d95.f593    10.233.17.135    C1/0/6/UB        1       0.50
ac22.059b.92e3    10.233.12.178    C1/0/6/UB        1       0.00
e882.5b19.3d75    10.233.30.61     C1/0/6/UB        1       0.00
3843.7d0a.8dad    10.233.25.220    C1/0/6/UB        1       0.50
342c.c41f.81d4    10.155.221.126   C1/0/6/UB        1       0.00
ac22.056f.ed9b    10.233.16.49     C1/0/6/UB        1       -2.00
e882.5ba4.ee5d    10.233.22.39     C1/0/6/U3        0       0.00
2ca1.7d95.f863    10.155.197.169   C1/0/6/UB        1       0.50
2ca1.7d93.14a3    10.233.7.231     C1/0/6/UB        1       -0.50
b49d.fdb9.3cd6    10.233.27.35     C1/0/6/UB        1       0.00
2ca1.7d9a.7d73    10.233.24.98     C1/0/6/UB        1       -0.50
e882.5ba4.16cd    10.233.7.96      C1/0/6/UB        1       0.50
3843.7d9f.1ead    10.233.5.78      C1/0/6/UB        1       0.00
b49d.fdc0.eb8b    10.233.12.174    C1/0/6/UB        1       0.00
f834.5a00.37a2    10.233.15.32     C1/0/6/UB        1       0.00
80f5.03a6.7c8f    10.155.201.252   C1/0/6/UB        1       -0.50
b4f2.6706.86b6    10.233.24.31     C1/0/6/UB        1       0.50
ac22.05ba.89b2    10.155.204.203   C1/0/6/p         1       1.50
342c.c4ef.33e6    10.155.205.60    C1/0/6/UB        1       1.00
ac22.0544.62f3    10.155.199.57    C1/0/6/UB        1       1.00
3843.7dd4.23a4    10.155.196.173   C1/0/6/UB        1       1.00
ac22.0514.81cf    10.233.31.78     C1/0/6/UB        1       0.00
ac22.0544.12f8    10.233.28.124    C1/0/6/UB        1       1.00
2ca1.7d8c.24db    10.233.5.43      C1/0/6/UB        1       1.00
a0c5.626f.9d24    10.233.26.154    C1/0/6/UB        1       1.00
0036.760d.2bbf    10.233.27.13     C1/0/6/UB        1       -0.50
2ca1.7d87.04d3    10.233.10.46     C1/0/6/UB        1       0.00
84e0.5882.5771    10.233.2.196     C1/0/6/UB        1       -0.50
44aa.f50e.5eb0    10.233.19.131    C1/0/6/UB        1       1.00
e882.5b1c.779d    10.233.15.215    C1/0/6/UB        1       0.50
2ca1.7d86.07c3    10.233.6.63      C1/0/6/UB        1       0.50
a0c5.6275.2df4    10.155.202.161   C1/0/6/UB        1       1.00
6412.69ea.07f9    10.233.25.252    C1/0/6/UB        1       0.00
e882.5b1d.30b5    10.233.10.125    C1/0/6/UB        1       0.00
d42c.0fd0.4486    10.155.221.6     C1/0/6/UB        1       -0.50
2c1d.b8a3.8e6e    10.233.17.75     C1/0/6/UB        1       1.00
e882.5b1f.9f2d    10.233.19.158    C1/0/6/UB        1       0.00
2ca1.7d07.9424    10.233.28.246    C1/0/6/UB        1       0.00
e882.5b89.231a    10.233.12.204    C1/0/6/UB        1       0.50
a0c5.6274.abac    10.233.17.211    C1/0/6/UB        1       0.50
44aa.f5d1.cd67    10.233.11.201    C1/0/6/UB        1       1.00
2ca1.7d85.ea33    10.233.18.154    C1/0/6/UB        1       1.00
2ca1.7d86.f8cb    10.233.21.137    C1/0/6/UB        1       1.00
0036.766c.8d7e    10.233.18.15     C1/0/6/UB        1       1.00
647c.3440.d98b    10.155.221.86    C1/0/6/UB        1       -0.50
1834.afd6.f640    10.233.3.63      C1/0/6/UB        1       0.00
b0b3.6979.859b    10.155.206.44    C1/0/6/UB        1       0.50
b49d.fdc0.ff77    10.233.28.107    C1/0/6/UB        1       0.00
24e4.cea6.9590    10.233.0.67      C1/0/6/UB        1       0.00
5c7b.5c47.d2ac    10.233.0.133     C1/0/6/UB        1       0.00
9839.1046.d477    10.233.10.187    C1/0/6/UB        1       0.00
5c7b.5c19.06f5    10.233.14.139    C1/0/6/UB        1       0.00
d06d.c950.4d47    10.155.206.222   C1/0/6/UB        1       0.00
5c7b.5c36.d4a6    10.233.15.49     C1/0/6/UB        1       0.00
5c7b.5c46.9a34    10.155.207.106   C1/0/6/UB        1       0.00
5c7b.5ce6.3d34    10.233.8.224     C1/0/6/UB        1       0.00
a84e.3fb7.17c0    10.233.3.215     C1/0/6/UB        1       1.00
b0b3.6935.4687    10.155.192.109   C1/0/6/UB        1       0.00
20b8.2b13.dc4f    10.155.207.29    C1/0/6/UB        1       0.00
e457.4007.54db    10.155.209.207   C1/0/6/UB        1       0.00
3843.7d2a.978f    10.233.4.98      C1/0/6/UB        1       0.50
905c.4487.b7a8    10.155.213.130   C1/0/6/UB        1       1.00
6802.b8e6.e521    10.233.12.20     C1/0/6/UB        1       -0.50
342c.c4d0.8eae    10.233.10.56     C1/0/6/UB        1       0.00
342c.c4b1.1830    10.155.193.251   C1/0/6/UB        1       1.00
6802.b856.2e31    10.155.194.100   C1/0/6/UB        1       1.00
905c.4419.eceb    10.233.19.60     C1/0/6/UB        1       0.50
342c.c480.1b06    10.233.5.214     C1/0/6/UB        1       0.00
905c.44ec.cbde    10.233.28.133    C1/0/6/UB        1       1.00
ac22.05ba.2eb6    10.233.13.106    C1/0/6/UB        1       0.00
3843.7dd0.c81e    10.155.195.150   C1/0/6/UB        1       1.00
3843.7d7e.40b1    10.233.21.242    C1/0/6/UB        1       0.00
905c.44e9.4de1    10.233.15.54     C1/0/6/UB        1       1.00
3843.7d51.13a0    10.233.3.197     C1/0/6/UB        1       0.00
342c.c461.b3fd    10.155.198.2     C1/0/6/UB        1       1.00
ac22.059b.8e2a    10.233.30.204    C1/0/6/UB        1       1.00
ac22.056a.67f6    10.233.1.6       C1/0/6/UB        1       1.00
342c.c4bc.9caf    10.155.217.222   C1/0/6/UB        1       0.00
ac22.0543.8ce2    10.233.21.171    C1/0/6/UB        1       1.00
342c.c4ee.93d8    10.233.1.186     C1/0/6/UB        1       -0.50
342c.c4bc.86ad    10.233.14.137    C1/0/6/UB        1       1.00
ac22.0598.dabf    10.155.201.107   C1/0/6/UB        1       -0.50
342c.c454.afea    10.233.9.44      C1/0/6/UB        1       0.50
ac22.0569.40be    10.155.200.131   C1/0/6/UB        1       1.00
342c.c404.271a    10.178.42.40     C1/0/6/UB        1       0.00
3843.7d5b.fdba    10.233.8.116     C1/0/6/UB        1       -0.50
acf8.ccaa.6665    10.155.210.64    C1/0/6/UB        1       0.00
2ca1.7d02.c0b4    10.155.199.130   C1/0/6/UB        1       0.50
b4f2.672f.c18d    10.233.18.165    C1/0/6/UB        1       1.00
5467.51ce.d1fc    10.233.15.189    C1/0/6/UB        1       0.50
ac22.0544.bed6    10.233.6.219     C1/0/6/UB        1       0.00
342c.c4ee.451b    10.155.208.185   C1/0/6/UB        1       1.00
2cec.f713.56e4    10.155.202.56    C1/0/6/UB        1       0.00
342c.c427.bf67    10.155.206.212   C1/0/6/UB        1       -0.50
e457.40bc.d4d6    10.233.16.235    C1/0/6/UB        1       0.50
80f5.03a5.ea5f    10.233.30.158    C1/0/6/UB        1       0.00
206a.942c.5400    10.155.209.83    C1/0/6/UB        1       0.00
f834.5a76.126c    10.233.16.174    C1/0/6/UB        1       0.00
ac22.053f.a813    10.155.207.83    C1/0/6/UB        1       -0.50
5c7b.5c18.41a9    10.233.19.249    C1/0/6/UB        1       0.00
905c.4439.93eb    10.233.9.193     C1/0/6/UB        1       -0.50
6802.b87b.980a    10.155.196.24    C1/0/6/UB        1       -0.50
ac22.0542.1147    10.233.17.142    C1/0/6/UB        1       1.00
e882.5ba3.71d5    10.233.0.19      C1/0/6/UB        1       -0.50
342c.c4b0.456a    10.155.196.226   C1/0/6/UB        1       0.50
b49d.fdb8.3c6e    10.233.20.56     C1/0/6/UB        1       0.00
2cec.f700.6540    10.233.30.77     C1/0/6/UB        1       0.00
b49d.fdb8.3f32    10.233.1.13      C1/0/6/UB        1       0.00
ac22.050e.6219    10.155.200.104   C1/0/6/UB        1       0.00
a0c5.6273.b0ac    10.155.209.15    C1/0/6/UB        1       0.00
3843.7d51.dceb    10.155.211.43    C1/0/6/UB        1       1.00
b49d.fdb7.9f36    10.155.199.212   C1/0/6/UB        1       0.00
b49d.fdb8.40ca    10.233.12.6      C1/0/6/UB        1       0.00
3843.7dd0.8c2d    10.233.28.223    C1/0/6/UB        1       0.00
ac22.05bd.aa82    10.233.4.212     C1/0/6/UB        1       0.00
342c.c4ba.b60a    10.233.23.162    C1/0/6/UB        1       0.00
acf8.cc7a.6a6e    10.233.14.70     C1/0/6/UB        1       0.00
1834.afd6.ceee    10.233.1.82      C1/0/6/UB        1       0.00
9839.106c.d34a    10.155.194.31    C1/0/6/UB        1       0.00
ac22.05f4.2eea    10.155.201.212   C1/0/6/UB        1       0.00
acf8.cccf.7851    10.233.23.118    C1/0/6/UB        1       0.00
f834.5a76.0402    10.155.206.4     C1/0/6/UB        1       0.00
e882.5ba4.db5d    10.233.22.253    C1/0/6/UB        1       -0.50
2ca1.7d8c.b033    10.233.11.21     C1/0/6/UB        1       0.50
24e4.cea6.93de    10.233.29.228    C1/0/6/UB        1       0.00
7c26.34c9.788e    10.233.14.241    C1/0/6/UB        1       1.00
905c.4466.1890    10.155.205.119   C1/0/6/p         1       0.50
a0c5.626b.3204    10.233.12.35     C1/0/6/UB        1       0.00
3843.7d79.bd2d    10.233.2.33      C1/0/6/UB        1       1.00
a0c5.6269.468c    10.155.214.33    C1/0/6/UB        1       0.00
342c.c4bc.044b    10.233.1.209     C1/0/6/UB        1       0.00
446a.b7f8.c524    10.233.2.126     C1/0/6/UB        1       0.00
b0b3.6935.994f    10.245.43.254    C1/0/6/UB        1       -0.50
3843.7d7e.4fba    10.155.204.227   C1/0/6/UB        1       0.00
4405.3f90.a095    10.155.206.136   C1/0/6/UB        1       0.00
a0c5.6275.fe0c    10.155.201.38    C1/0/6/UB        1       0.00
80c6.abcf.5acc    10.155.204.253   C1/0/6/UB        1       1.00
24e4.ce55.21ac    10.155.210.242   C1/0/6/UB        1       0.00
342c.c4d0.95d4    10.233.30.11     C1/0/6/UB        1       0.00
c4eb.394f.e34f    10.233.25.171    C1/0/6/UB        1       0.00
5c7b.5c24.c1f1    10.233.21.41     C1/0/6/UB        1       0.00
a84e.3fb5.39b0    10.245.43.194    C1/0/6/UB        1       1.00
4432.c81d.4843    ---              C1/0/6/U1        0       0.00
fc6f.b7c7.2886    ---              C1/0/6/U3        0       -14.00
ac22.0541.c4b5    10.233.16.65     C1/0/6/UB        1       0.00
5467.51a9.27ed    10.178.41.1      C1/0/6/UB        1       0.50
2ca1.7d85.f87b    10.233.11.242    C1/0/6/UB        1       0.50
2c1d.b8a2.2e8e    10.233.4.5       C1/0/6/UB        1       0.00
e882.5ba1.8345    10.233.21.207    C1/0/6/UB        1       -0.50
5c7b.5c44.af60    10.155.208.170   C1/0/6/UB        1       0.00
cc03.fa60.42ca    10.233.6.46      C1/0/6/UB        1       0.50
2c1d.b8d6.cca1    10.233.27.226    C1/0/6/UB        1       0.00
80f5.03ea.83e4    10.178.38.172    C1/0/6/U0        0       0.00
44aa.f50b.0210    10.155.198.20    C1/0/6/UB        1       0.50
905c.4437.5a8a    10.233.24.39     C1/0/6/UB        1       0.50
2ca1.7d8a.9153    10.233.1.63      C1/0/6/UB        1       0.00
a0c5.6275.85b4    10.233.23.120    C1/0/6/UB        1       -0.50
5c7b.5c43.a5d4    10.178.36.43     C1/0/6/U10       0       0.00
6802.b8cd.e47a    10.155.192.188   C1/0/6/U8        0       0.00
2ca1.7d85.8c93    10.233.14.75     C1/0/6/U11       0       0.00
e882.5b88.93aa    10.233.27.8      C1/0/6/U9        0       0.00
2cec.f712.a800    10.155.211.248   C1/0/6/UB        1       0.00
7085.c6ab.7cf2    10.178.49.137    C1/0/6/U3        0       0.00
e882.5ba1.3c9d    10.233.2.17      C1/0/6/UB        1       0.00
54e2.e051.5b02    ---              C1/0/6/U0        0       -11.00
24e4.ce38.3e40    10.233.24.192    C1/0/6/U12       0       0.00
347a.6027.9dfd    10.178.45.180    C1/0/6/U0        0       0.00
80f5.03e9.6abc    10.178.37.225    C1/0/6/U0        0       0.00
0007.1124.8613    10.155.211.220   C1/0/6/U1        0       0.00
7076.306d.66d7    10.178.36.14     C1/0/6/U8        1       0.50
602a.d02d.c60a    10.178.34.113    C1/0/6/U1        1       0.50
7076.306e.1381    10.155.197.54    C1/0/6/U11       1       0.00
602a.d0ec.a5cf    10.178.38.253    C1/0/6/U12       1       0.50
105f.49b4.2aa2    10.155.221.199   C1/0/6/U4        1       0.00
602a.d0e5.b1af    10.178.36.138    C1/0/6/U13       1       -0.50
347a.6026.aa13    10.178.45.98     C1/0/6/U4        1       -0.50
7076.306d.6158    10.178.41.121    C1/0/6/U4        1       1.00
84e0.583b.04d5    10.178.36.183    C1/0/6/U12       1       -0.50
d825.22c0.a2a1    10.155.202.114   C1/0/6/U12       0       0.00
fc6f.b7ec.041a    10.178.39.131    C1/0/6/U12       0       0.00
1cab.c0c7.3d94    ---              C1/0/6/U4        0       0.00
7085.c631.7877    10.233.26.50     C1/0/6/U12       0       0.00
602a.d0fc.14de    10.233.9.109     C1/0/6/U4        1       1.00
602a.d0e2.42e5    10.233.1.189     C1/0/6/U12       1       -1.00
2ca1.7d95.587b    10.233.5.0       C1/0/7/UB        1       -0.50
cc35.4034.5f03    10.233.26.139    C1/0/7/UB        1       0.00
